"subject" "activity" "measurement" "mean"
14 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.972576392941176
14 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.976521006111111
14 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.972965788166667
14 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.377293155084746
14 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" 0.0353601375466667
14 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.28366383592037
15 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.979890228194444
15 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.986107839152542
15 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.981495125660377
15 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.320129322962963
15 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.0372666071540476
15 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.316050382083333
16 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.988349656571429
16 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.987472699130435
16 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.989205231794872
16 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.363144483529412
16 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.165908810808511
16 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.48321905
17 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.981607627887324
17 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.99281471515625
17 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.991742753589744
17 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.301093269180328
17 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.221631694184783
17 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.357233897916667
19 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.98478434
19 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.986423976027397
19 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.983068923561644
19 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" 0.109450990201923
19 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" 0.434490400974359
19 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.114189605875
21 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.982800330555556
21 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.985947225176471
21 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.974765161910112
21 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.148138991523077
21 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.0802241799933333
21 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.355047693617021
22 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.971169779305556
22 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.979303714032258
22 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.975876006507936
22 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" 0.02291996735
22 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.0179784626888889
22 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.0957840344357143
23 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.987010197361111
23 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.982375503382353
23 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.978671485441176
23 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.0670819655881356
23 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" 0.112982475627778
23 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.311143885098039
25 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.962161355890411
25 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.989545142461538
25 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.984647071216216
25 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.538291424594595
25 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.50048333137931
25 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.679160843538462
26 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.989970604210526
26 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.990898435769231
26 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.986985213648649
26 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.290758024915254
26 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.1488562664
26 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.404463896363636
27 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.988372773648649
27 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.989467178285714
27 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.985347620125
27 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.230500549298246
27 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.115421210625
27 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.479067422156863
28 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.978455341875
28 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.973274366805556
28 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.959551987468354
28 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.299223359444444
28 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.0707560279130435
28 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.388086248235294
29 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.992725367826087
29 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.990719807666667
29 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.990785419538462
29 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.240231677415094
29 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.138637624454167
29 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.344324833061224
30 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.97923282
30 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.987799055645161
30 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.971225190169491
30 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.352111713846154
30 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.293738801622581
30 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-mean" -0.596600099538461
1 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.9282456284
1 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.984120024042553
1 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.993096209433962
1 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0744717500625263
1 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0257877197081633
1 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.478991622075472
3 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.976121297903226
3 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.966550084230769
3 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.948770043278689
3 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.139916355325862
3 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0926324494530612
3 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.439020591694915
5 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.977477145384615
5 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.965757731590909
5 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.942962047678571
5 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.282242276785714
5 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0292570509829787
5 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.310186545957447
6 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.950341934385965
6 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.948181827818182
6 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.956099145964912
6 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0706029648421053
6 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.209502174375
6 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.169970363039216
7 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.967310932307692
7 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.970243274166667
7 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.968566356037736
7 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.027557329277193
7 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.0901836280510638
7 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.471265710980392
8 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.962954517222222
8 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.980667377391304
8 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.979932239074074
8 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.184571053979167
8 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.2534082561
8 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.228296364146341
11 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.976504858596491
11 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.974511726792453
11 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.988853960638298
11 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.403141284745763
11 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.127017223413043
11 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.490485807222222
14 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.966450909019608
14 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.973343388888889
14 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.970437182833333
14 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.439746918474576
14 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.194708838913556
14 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.337086266574074
15 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.973644462777778
15 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.984639018474576
15 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.979994800566038
15 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.310071425166667
15 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.159631710516667
15 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.313363553125
16 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.987891003571429
16 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.983615334057971
16 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.986761550641026
16 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.403386563921569
16 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0783498875595745
16 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.493067129607843
17 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.980126745352113
17 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.99144649921875
17 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.990363248205128
17 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.275672786229508
17 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.206576683876087
17 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.390912450416667
19 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.980668287831325
19 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.984205184931507
19 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.979640838082192
19 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.0356558788076923
19 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.450612065720513
19 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.284060693125
21 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.978552618777778
21 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.986520865058824
21 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.97160651494382
21 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0838487968942308
21 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.0952339404955556
21 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.404183875893617
22 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.959849821805556
22 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.968576776774194
22 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.958825095396825
22 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.111532924945652
22 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0337640982530556
22 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0876501605595238
23 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.986685651527778
23 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.973668776323529
23 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.974811528235294
23 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0268194363050847
23 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" 0.292087200087037
23 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.362708849411765
25 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.961931605342466
25 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.988311804923077
25 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.982637080945946
25 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.542870062567568
25 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.482976929827586
25 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.674513059846154
26 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.989101949473684
26 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.989986111666667
26 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.982626252972973
26 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.279350754237288
26 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.111303956316
26 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.334531344727273
27 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.988586771351351
27 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.989200539571429
27 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.98415908975
27 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.266138940350877
27 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0386367422818182
27 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.464610567058824
28 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.973312647875
28 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.970301646111111
28 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.954068391518987
28 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.390449724259259
28 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0418872609934783
28 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.325362338235294
29 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.994646916811594
29 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.990531729333333
29 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.990495689538462
29 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.133036273622642
29 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.0307693372041667
29 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.254485176020408
30 "Laying" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.969642290285714
30 "Sitting" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.98605764
30 "Standing" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.950762271186441
30 "Walking" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.353751020923077
30 "Walking Downstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.125283184512903
30 "Walking Upstairs" "time-Body-Accelerometer-Jerk-Magnitude-std" -0.561837706461538
1 "Laying" "time-Body-Gyroscope-Magnitude-mean" -0.874759548
1 "Sitting" "time-Body-Gyroscope-Magnitude-mean" -0.93089249
1 "Standing" "time-Body-Gyroscope-Magnitude-mean" -0.976493792830189
1 "Walking" "time-Body-Gyroscope-Magnitude-mean" -0.160979552536842
1 "Walking Downstairs" "time-Body-Gyroscope-Magnitude-mean" -0.0757412543673469
1 "Walking Upstairs" "time-Body-Gyroscope-Magnitude-mean" -0.126735589969811
3 "Laying" "time-Body-Gyroscope-Magnitude-mean" -0.951564751451613
3 "Sitting" "time-Body-Gyroscope-Magnitude-mean" -0.919354372307692
3 "Standing" "time-Body-Gyroscope-Magnitude-mean" -0.892089349344262
3 "Walking" "time-Body-Gyroscope-Magnitude-mean" -0.466411754137931
3 "Walking Downstairs" "time-Body-Gyroscope-Magnitude-mean" -0.215294501244898
3 "Walking Upstairs" "time-Body-Gyroscope-Magnitude-mean" -0.347321812220339
5 "Laying" "time-Body-Gyroscope-Magnitude-mean" -0.946938300576923
5 "Sitting" "time-Body-Gyroscope-Magnitude-mean" -0.934301646590909
5 "Standing" "time-Body-Gyroscope-Magnitude-mean" -0.900671630714286
5 "Walking" "time-Body-Gyroscope-Magnitude-mean" -0.355933083571429
5 "Walking Downstairs" "time-Body-Gyroscope-Magnitude-mean" -0.218029835319149
5 "Walking Upstairs" "time-Body-Gyroscope-Magnitude-mean" -0.235516929306383
6 "Laying" "time-Body-Gyroscope-Magnitude-mean" -0.908980174736842
6 "Sitting" "time-Body-Gyroscope-Magnitude-mean" -0.932703812181818
6 "Standing" "time-Body-Gyroscope-Magnitude-mean" -0.939404744385965
6 "Walking" "time-Body-Gyroscope-Magnitude-mean" -0.281207841122807
6 "Walking Downstairs" "time-Body-Gyroscope-Magnitude-mean" 0.0142677821595833
6 "Walking Upstairs" "time-Body-Gyroscope-Magnitude-mean" -0.12912124415098
7 "Laying" "time-Body-Gyroscope-Magnitude-mean" -0.915793634807692
7 "Sitting" "time-Body-Gyroscope-Magnitude-mean" -0.897870535
7 "Standing" "time-Body-Gyroscope-Magnitude-mean" -0.943425564528302
7 "Walking" "time-Body-Gyroscope-Magnitude-mean" -0.305959351403509
